date,open,high,low,close,volume,5EMA,89EMA,5ema_volume,prev_open,pre_prev_open,prev_low,pre_prev_low,prev_high,pre_prev_high,prev_5EMA,pre_prev_5EMA,prev_89EMA,pre_prev_89EMA,prev_close,pre_prev_close,close_open,binary,percentage_difference
2024-01-18 00:00:00+05:30,45492.75,46580.3,44489.4,45082.4,0,46260.66637260908,42167.471892668815,0.0,47538.6,47805.4,45979.6,47010.8,48305.4,48381.95,46849.79955891361,47242.47433837041,46849.79955891361,47242.47433837041,46064.45,47360.85,-410.34999999999854,False,9.706995217448405
2024-01-25 00:00:00+05:30,45057.95,46179.75,44429.0,45996.8,0,46172.71091507272,42252.56807283173,0.0,45492.75,47538.6,44489.4,45979.6,46580.3,48305.4,46260.66637260908,46849.79955891361,46260.66637260908,46849.79955891361,45082.4,46064.45,938.8500000000058,True,9.277880661558244
2024-02-01 00:00:00+05:30,46164.9,46892.35,45527.0,45818.5,0,46054.64061004848,42331.81100454658,0.0,45057.95,45492.75,44429.0,44489.4,46179.75,46580.3,46172.71091507272,46260.66637260908,46172.71091507272,46260.66637260908,45996.8,45082.4,-346.40000000000146,False,8.794401933576754
2024-02-08 00:00:00+05:30,45973.85,46181.2,44633.85,45908.3,0,46005.860406698994,42411.28853777888,0.0,46164.9,45057.95,45527.0,44429.0,46892.35,46179.75,46054.64061004848,46172.71091507272,46054.64061004848,46172.71091507272,45818.5,45996.8,-65.54999999999563,False,8.475507330361268
2024-02-15 00:00:00+05:30,46027.1,47363.4,45590.2,47019.7,0,46343.80693779933,42513.69768138379,0.0,45973.85,46164.9,44633.85,45527.0,46181.2,46892.35,46005.860406698994,46054.64061004848,46005.860406698994,46054.64061004848,45908.3,45818.5,992.5999999999985,True,9.009118155564947
2024-02-22 00:00:00+05:30,46934.55,47245.35,45852.55,45963.15,0,46216.92129186622,42590.35217735304,0.0,46027.1,45973.85,45590.2,44633.85,47363.4,46181.2,46343.80693779933,46005.860406698994,46343.80693779933,46005.860406698994,47019.7,45908.3,-971.4000000000015,False,8.515001471252392
2024-02-29 00:00:00+05:30,45881.45,48161.25,45661.75,47965.4,0,46799.74752791082,42709.797684522964,0.0,46934.55,46027.1,45852.55,45590.2,47245.35,47363.4,46216.92129186622,46343.80693779933,46216.92129186622,46343.80693779933,45963.15,47019.7,2083.9500000000044,True,9.576139586514493
2024-03-07 00:00:00+05:30,48035.8,48071.7,46842.15,46981.3,0,46860.26501860721,42804.71995820023,0.0,45881.45,46934.55,45661.75,45852.55,48161.25,47245.35,46799.74752791082,46216.92129186622,46799.74752791082,46216.92129186622,47965.4,45963.15,-1054.5,False,9.474527725837982
2024-03-14 00:00:00+05:30,46825.75,47231.5,45828.8,46310.9,0,46677.14334573815,42882.63507024023,0.0,48035.8,45881.45,46842.15,45661.75,48071.7,48161.25,46860.26501860721,46799.74752791082,46860.26501860721,46799.74752791082,46981.3,47965.4,-514.8499999999985,False,8.848589339910324
2024-03-21 00:00:00+05:30,46674.85,46990.25,46529.05,46785.95,0,46713.412230492104,42969.375402012665,0.0,46825.75,48035.8,45828.8,46842.15,47231.5,48071.7,46677.14334573815,46860.26501860721,46677.14334573815,46860.26501860721,46310.9,46981.3,111.09999999999854,True,8.713267980860783
2024-03-28 00:00:00+05:30,46827.85,47707.35,46827.85,47624.25,0,47017.02482032807,43072.817059745714,0.0,46674.85,46825.75,46529.05,45828.8,46990.25,47231.5,46713.412230492104,46677.14334573815,46713.412230492104,46677.14334573815,46785.95,46310.9,796.4000000000015,True,9.157069422952766
2024-04-04 00:00:00+05:30,48086.2,49057.4,47712.7,48986.6,0,47673.54988021872,43204.23445841803,0.0,46827.85,46674.85,46827.85,46529.05,47707.35,46990.25,47017.02482032807,46713.412230492104,47017.02482032807,46713.412230492104,47624.25,46785.95,900.4000000000015,True,10.344623571798703
2024-04-12 00:00:00+05:30,48671.2,48882.65,47316.55,47484.8,0,47610.63325347915,43299.35813711985,0.0,48086.2,46827.85,47712.7,46827.85,49057.4,47707.35,47673.54988021872,47017.02482032807,47673.54988021872,47017.02482032807,48986.6,47624.25,-1186.3999999999942,False,9.956903062411243
2024-04-18 00:00:00+05:30,47592.7,48302.7,46579.05,48189.0,0,47803.4221689861,43408.016845183854,0.0,48671.2,48086.2,47316.55,47712.7,48882.65,49057.4,47610.63325347915,47673.54988021872,47610.63325347915,47673.54988021872,47484.8,48986.6,596.3000000000029,True,10.125791600843241
2024-04-25 00:00:00+05:30,47772.65,49974.75,47737.2,49396.75,0,48334.53144599074,43541.099804179765,0.0,47592.7,48671.2,46579.05,47316.55,48302.7,48882.65,47803.4221689861,47610.63325347915,47803.4221689861,47610.63325347915,48189.0,47484.8,1624.0999999999985,True,11.008981544721625
2024-05-02 00:00:00+05:30,49262.0,49607.75,47851.15,48021.1,0,48230.054297327166,43640.65536408688,0.0,47772.65,47592.7,47737.2,46579.05,49974.75,48302.7,48334.53144599074,47803.4221689861,48334.53144599074,47803.4221689861,49396.75,48189.0,-1240.9000000000015,False,10.516338251457677
2024-05-09 00:00:00+05:30,47976.35,48258.65,46983.25,47687.45,0,48049.186198218114,43730.58413377384,0.0,49262.0,47772.65,47851.15,47737.2,49607.75,49974.75,48230.054297327166,48334.53144599074,48230.054297327166,48334.53144599074,48021.1,49396.75,-288.90000000000146,False,9.8754730813416
2024-05-16 00:00:00+05:30,47945.85,48259.75,47340.35,47781.95,0,47960.107465478744,43820.61448635664,0.0,47976.35,49262.0,46983.25,47851.15,48258.65,49607.75,48049.186198218114,48230.054297327166,48049.186198218114,48230.054297327166,47687.45,48021.1,-163.90000000000146,False,9.446451236805274
2024-05-23 00:00:00+05:30,47899.35,49688.85,47873.15,48501.35,0,48140.52164365249,43924.63083110427,0.0,47945.85,47976.35,47340.35,46983.25,48259.75,48258.65,47960.107465478744,48049.186198218114,47960.107465478744,48049.186198218114,47781.95,47687.45,602.0,True,9.598010803457536
2024-05-30 00:00:00+05:30,48313.6,51133.2,46077.85,49054.6,0,48445.21442910167,44038.630145968615,0.0,47899.35,47945.85,47873.15,47340.35,49688.85,48259.75,48140.52164365249,47960.107465478744,48140.52164365249,47960.107465478744,48501.35,47781.95,741.0,True,10.006179276074597
2024-06-06 00:00:00+05:30,49426.4,50252.95,48906.75,49895.1,0,48928.50961940111,44168.773920502645,0.0,48313.6,47899.35,46077.85,47873.15,51133.2,49688.85,48445.21442910167,48140.52164365249,48445.21442910167,48140.52164365249,49054.6,48501.35,468.6999999999971,True,10.776245923115953
2024-06-13 00:00:00+05:30,50179.0,51957.0,49693.35,51398.05,0,49751.68974626741,44329.42450004703,0.0,49426.4,48313.6,48906.75,46077.85,50252.95,51133.2,48928.50961940111,48445.21442910167,48928.50961940111,48445.21442910167,49895.1,49054.6,1219.050000000003,True,12.231751951155207
2024-06-20 00:00:00+05:30,51712.9,52988.3,51138.9,52870.5,0,50791.29316417828,44519.226177823766,0.0,50179.0,49426.4,49693.35,48906.75,51957.0,50252.95,49751.68974626741,48928.50961940111,49751.68974626741,48928.50961940111,51398.05,49895.1,1157.5999999999985,True,14.088445655595871
2024-06-27 00:00:00+05:30,52980.3,53256.7,51996.65,53089.25,0,51557.27877611885,44709.671151649905,0.0,51712.9,50179.0,51138.9,49693.35,52988.3,51957.0,50791.29316417828,49751.68974626741,50791.29316417828,49751.68974626741,52870.5,51398.05,108.94999999999709,True,15.31571905604645
2024-07-04 00:00:00+05:30,53357.7,53357.7,52075.4,52189.3,0,51767.952517412574,44875.885126057685,0.0,52980.3,51712.9,51996.65,51138.9,53256.7,52988.3,51557.27877611885,50791.29316417828,51557.27877611885,50791.29316417828,53089.25,52870.5,-1168.3999999999942,False,15.358064519496093
2024-07-11 00:00:00+05:30,52316.9,52794.55,51749.45,52396.8,0,51977.56834494172,45043.01656770085,0.0,53357.7,52980.3,52075.4,51996.65,53357.7,53256.7,51767.952517412574,51557.27877611885,51767.952517412574,51557.27877611885,52189.3,53089.25,79.90000000000146,True,15.39539823408154
2024-07-18 00:00:00+05:30,52215.05,52782.75,50784.25,51317.0,0,51757.378896627815,45182.43842175194,0.0,52316.9,53357.7,51749.45,52075.4,52794.55,53357.7,51977.56834494172,51767.952517412574,51977.56834494172,51767.952517412574,52396.8,52189.3,-898.0500000000029,False,14.551982373112773
2024-07-25 00:00:00+05:30,50762.3,52340.25,50438.3,51553.4,0,51689.38593108521,45324.01534571301,0.0,52215.05,52316.9,50784.25,51749.45,52782.75,52794.55,51757.378896627815,51977.56834494172,51757.378896627815,51977.56834494172,51317.0,52396.8,791.0999999999985,True,14.044145331828542
2024-08-01 00:00:00+05:30,51672.6,51877.15,49659.05,50119.0,0,51165.92395405681,45430.57056025272,0.0,50762.3,52215.05,50438.3,50784.25,52340.25,52782.75,51689.38593108521,51757.378896627815,51689.38593108521,51757.378896627815,51553.4,51317.0,-1553.5999999999985,False,12.624436195881621
2024-08-08 00:00:00+05:30,50051.9,50707.75,49829.6,50484.5,0,50938.782636037875,45542.88010335822,0.0,51672.6,50762.3,49659.05,50438.3,51877.15,52340.25,51165.92395405681,51689.38593108521,51165.92395405681,51689.38593108521,50119.0,51553.4,432.59999999999854,True,11.84796069206386
